time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 14:45:18.455	WT901BLE68-01(48591DE3C19B)	-0.278	-0.917	0.274	1.953	3.357	-1.587	-73.60	14.19	-125.16	-94.864	-50.274	-3.038	-0.41449	0.16220	-0.57852	0.68344	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.278	-0.916	0.273	1.709	2.563	-1.648	-73.59	14.19	-125.06	-94.864	-50.274	-3.038	-0.41449	0.16220	-0.57852	0.68344	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.280	-0.916	0.273	1.709	2.563	-1.648	-73.58	14.19	-124.96	-94.864	-50.274	-3.038	-0.41449	0.16220	-0.57852	0.68344	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.280	-0.921	0.277	1.282	1.343	-1.892	-73.57	14.19	-124.85	-94.864	-50.274	-3.038	-0.41449	0.16220	-0.57852	0.68344	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.276	-0.921	0.277	1.282	1.343	-1.892	-73.56	14.18	-124.73	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.276	-0.927	0.280	1.160	0.671	-1.831	-73.55	14.18	-124.62	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.268	-0.927	0.280	1.160	0.671	-1.831	-73.54	14.18	-124.50	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.456	WT901BLE68-01(48591DE3C19B)	-0.268	-0.924	0.279	1.221	1.587	-1.526	-73.54	14.18	-124.39	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.491	WT901BLE68-01(48591DE3C19B)	-0.266	-0.924	0.279	1.221	1.587	-1.526	-73.53	14.18	-124.29	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.492	WT901BLE68-01(48591DE3C19B)	-0.266	-0.919	0.275	1.221	3.357	-1.038	-73.53	14.19	-124.20	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.492	WT901BLE68-01(48591DE3C19B)	-0.270	-0.919	0.275	1.221	3.357	-1.038	-73.52	14.19	-124.11	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.492	WT901BLE68-01(48591DE3C19B)	-0.270	-0.919	0.273	1.160	4.028	-0.549	-73.52	14.21	-124.02	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
2025-3-27 14:45:18.545	WT901BLE68-01(48591DE3C19B)	-0.275	-0.919	0.273	1.160	4.028	-0.549	-73.52	14.23	-123.94	-94.864	-50.274	-3.038	-0.43442	0.18820	-0.57211	0.66962	29.6	13111	100
