time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:35:27.993	WT901BLE68-01(48591DE3C19B)	-0.176	-0.934	0.242	3.113	2.319	3.052	-76.35	12.52	17.77	-66.052	-16.268	-0.784	0.71500	-0.60956	-0.11111	0.32370	31.1	13111	100
2025-3-27 18:35:27.993	WT901BLE68-01(48591DE3C19B)	-0.169	-0.934	0.242	3.113	2.319	3.052	-76.33	12.55	17.18	-66.052	-16.268	-0.784	0.71500	-0.60956	-0.11111	0.32370	31.1	13111	100
2025-3-27 18:35:27.993	WT901BLE68-01(48591DE3C19B)	-0.169	-0.930	0.245	2.991	5.310	2.563	-76.31	12.57	16.58	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:27.993	WT901BLE68-01(48591DE3C19B)	-0.188	-0.930	0.245	2.991	5.310	2.563	-76.29	12.60	15.97	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.14	WT901BLE68-01(48591DE3C19B)	-0.188	-0.952	0.260	3.052	6.104	1.404	-76.28	12.62	15.35	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.14	WT901BLE68-01(48591DE3C19B)	-0.198	-0.952	0.260	3.052	6.104	1.404	-76.26	12.63	14.73	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.14	WT901BLE68-01(48591DE3C19B)	-0.198	-0.972	0.266	3.967	4.028	0.549	-76.24	12.65	14.12	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.14	WT901BLE68-01(48591DE3C19B)	-0.174	-0.972	0.266	3.967	4.028	0.549	-76.21	12.65	13.52	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.45	WT901BLE68-01(48591DE3C19B)	-0.174	-0.996	0.256	4.700	2.808	0.061	-76.18	12.65	12.93	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.45	WT901BLE68-01(48591DE3C19B)	-0.143	-0.996	0.256	4.700	2.808	0.061	-76.15	12.64	12.34	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.45	WT901BLE68-01(48591DE3C19B)	-0.143	-1.012	0.248	6.592	4.333	-0.549	-76.10	12.63	11.74	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.45	WT901BLE68-01(48591DE3C19B)	-0.136	-1.012	0.248	6.592	4.333	-0.549	-76.05	12.62	11.14	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.104	WT901BLE68-01(48591DE3C19B)	-0.136	-1.004	0.251	7.446	7.385	-1.038	-76.00	12.62	10.51	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.104	WT901BLE68-01(48591DE3C19B)	-0.146	-1.004	0.251	7.446	7.385	-1.038	-75.95	12.61	9.89	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.104	WT901BLE68-01(48591DE3C19B)	-0.146	-1.014	0.265	7.202	8.240	-2.014	-75.91	12.60	9.26	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.104	WT901BLE68-01(48591DE3C19B)	-0.146	-1.014	0.265	7.202	8.240	-2.014	-75.87	12.59	8.62	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.137	WT901BLE68-01(48591DE3C19B)	-0.146	-1.015	0.272	8.423	7.141	-3.052	-75.82	12.56	8.00	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.137	WT901BLE68-01(48591DE3C19B)	-0.131	-1.015	0.272	8.423	7.141	-3.052	-75.77	12.54	7.39	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.137	WT901BLE68-01(48591DE3C19B)	-0.131	-0.975	0.267	9.827	4.822	-3.967	-75.70	12.49	6.79	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.137	WT901BLE68-01(48591DE3C19B)	-0.101	-0.975	0.267	9.827	4.822	-3.967	-75.62	12.45	6.20	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
2025-3-27 18:35:28.167	WT901BLE68-01(48591DE3C19B)	-0.101	-0.924	0.258	10.681	3.540	-5.249	-75.55	12.39	5.61	-66.052	-16.268	-0.784	0.76364	-0.62006	-0.00336	0.17966	31.1	13111	100
