time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:23:1.38	WT901BLE68-01(48591DE3C19B)	-0.348	-0.878	0.366	0.244	0.244	-2.930	-67.47	18.33	-30.48	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.38	WT901BLE68-01(48591DE3C19B)	-0.348	-0.879	0.369	-0.244	-3.113	-2.197	-67.47	18.31	-30.48	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.38	WT901BLE68-01(48591DE3C19B)	-0.334	-0.879	0.369	-0.244	-3.113	-2.197	-67.47	18.28	-30.47	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.39	WT901BLE68-01(48591DE3C19B)	-0.334	-0.884	0.370	-0.793	-5.859	-1.526	-67.47	18.25	-30.43	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.73	WT901BLE68-01(48591DE3C19B)	-0.322	-0.884	0.370	-0.793	-5.859	-1.526	-67.46	18.22	-30.39	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.74	WT901BLE68-01(48591DE3C19B)	-0.322	-0.881	0.369	-0.427	-7.507	-1.221	-67.45	18.18	-30.32	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.74	WT901BLE68-01(48591DE3C19B)	-0.314	-0.881	0.369	-0.427	-7.507	-1.221	-67.43	18.15	-30.26	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.74	WT901BLE68-01(48591DE3C19B)	-0.314	-0.875	0.372	0.061	-7.324	-0.854	-67.41	18.12	-30.20	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.126	WT901BLE68-01(48591DE3C19B)	-0.315	-0.875	0.372	0.061	-7.324	-0.854	-67.39	18.08	-30.14	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.126	WT901BLE68-01(48591DE3C19B)	-0.315	-0.868	0.365	0.122	-6.226	-0.977	-67.37	18.06	-30.09	-61.250	-15.092	82.614	0.81458	-0.49283	0.27829	-0.12662	31.0	13111	100
2025-3-27 18:23:1.126	WT901BLE68-01(48591DE3C19B)	-0.333	-0.868	0.365	0.122	-6.226	-0.977	-67.35	18.03	-30.04	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.126	WT901BLE68-01(48591DE3C19B)	-0.333	-0.870	0.356	0.061	-6.348	-0.488	-67.34	18.01	-29.99	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.187	WT901BLE68-01(48591DE3C19B)	-0.342	-0.870	0.356	0.061	-6.348	-0.488	-67.32	17.98	-29.94	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.187	WT901BLE68-01(48591DE3C19B)	-0.342	-0.873	0.357	-0.305	-10.254	-0.244	-67.29	17.95	-29.84	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.187	WT901BLE68-01(48591DE3C19B)	-0.335	-0.873	0.357	-0.305	-10.254	-0.244	-67.26	17.91	-29.76	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.187	WT901BLE68-01(48591DE3C19B)	-0.335	-0.887	0.362	-0.854	-13.794	0.305	-67.24	17.87	-29.63	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.188	WT901BLE68-01(48591DE3C19B)	-0.319	-0.887	0.362	-0.854	-13.794	0.305	-67.20	17.83	-29.50	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.188	WT901BLE68-01(48591DE3C19B)	-0.319	-0.903	0.367	-0.854	-14.771	1.038	-67.17	17.79	-29.37	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.188	WT901BLE68-01(48591DE3C19B)	-0.308	-0.903	0.367	-0.854	-14.771	1.038	-67.14	17.75	-29.23	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.188	WT901BLE68-01(48591DE3C19B)	-0.308	-0.916	0.365	-0.366	-13.916	2.258	-67.10	17.72	-29.09	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.247	WT901BLE68-01(48591DE3C19B)	-0.303	-0.916	0.365	-0.366	-13.916	2.258	-67.07	17.69	-28.96	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.247	WT901BLE68-01(48591DE3C19B)	-0.303	-0.922	0.366	0.244	-12.878	4.028	-67.02	17.68	-28.83	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.247	WT901BLE68-01(48591DE3C19B)	-0.290	-0.922	0.366	0.244	-12.878	4.028	-66.98	17.68	-28.71	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.247	WT901BLE68-01(48591DE3C19B)	-0.290	-0.932	0.379	1.099	-13.000	5.981	-66.93	17.68	-28.58	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.277	WT901BLE68-01(48591DE3C19B)	-0.273	-0.932	0.379	1.099	-13.000	5.981	-66.88	17.69	-28.44	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.277	WT901BLE68-01(48591DE3C19B)	-0.273	-0.918	0.385	1.587	-13.123	7.446	-66.82	17.70	-28.30	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.277	WT901BLE68-01(48591DE3C19B)	-0.256	-0.918	0.385	1.587	-13.123	7.446	-66.76	17.72	-28.16	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.277	WT901BLE68-01(48591DE3C19B)	-0.256	-0.910	0.395	1.221	-14.526	7.813	-66.70	17.73	-28.01	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.337	WT901BLE68-01(48591DE3C19B)	-0.238	-0.910	0.395	1.221	-14.526	7.813	-66.65	17.74	-27.86	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.337	WT901BLE68-01(48591DE3C19B)	-0.238	-0.918	0.391	1.343	-15.564	6.775	-66.58	17.74	-27.71	-61.250	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.337	WT901BLE68-01(48591DE3C19B)	-0.226	-0.918	0.391	1.343	-15.564	6.775	-66.52	17.73	-27.55	-58.996	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
2025-3-27 18:23:1.337	WT901BLE68-01(48591DE3C19B)	-0.226	-0.923	0.401	1.648	-18.005	4.761	-66.45	17.69	-27.39	-58.996	-15.092	82.614	0.81628	-0.49512	0.26788	-0.12906	31.0	13111	100
