time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:37:2.39	WT901BLE68-01(48591DE3C19B)	-0.100	-0.965	0.253	-7.568	-8.057	-4.089	-75.76	9.25	-22.33	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.39	WT901BLE68-01(48591DE3C19B)	-0.100	-0.973	0.253	-6.897	-3.357	-3.601	-75.83	9.19	-22.37	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.39	WT901BLE68-01(48591DE3C19B)	-0.095	-0.973	0.253	-6.897	-3.357	-3.601	-75.89	9.13	-22.41	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.39	WT901BLE68-01(48591DE3C19B)	-0.095	-0.979	0.250	-6.226	2.502	-2.686	-75.96	9.10	-22.50	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.69	WT901BLE68-01(48591DE3C19B)	-0.085	-0.979	0.250	-6.226	2.502	-2.686	-76.03	9.06	-22.60	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.69	WT901BLE68-01(48591DE3C19B)	-0.085	-0.986	0.249	-5.859	6.836	-2.686	-76.10	9.03	-22.74	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.69	WT901BLE68-01(48591DE3C19B)	-0.083	-0.986	0.249	-5.859	6.836	-2.686	-76.17	9.00	-22.87	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.69	WT901BLE68-01(48591DE3C19B)	-0.088	-1.000	0.252	-5.615	10.254	-3.479	-76.25	8.97	-23.04	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.96	WT901BLE68-01(48591DE3C19B)	-0.088	-1.021	0.254	-4.517	12.451	-4.700	-76.32	8.94	-23.23	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.96	WT901BLE68-01(48591DE3C19B)	-0.066	-1.021	0.254	-4.517	12.451	-4.700	-76.38	8.90	-23.42	-54.194	-60.172	85.848	0.78625	-0.58875	0.16867	-0.08133	31.0	13111	100
2025-3-27 18:37:2.97	WT901BLE68-01(48591DE3C19B)	-0.066	-1.026	0.249	-2.258	14.221	-5.920	-76.44	8.86	-23.63	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.97	WT901BLE68-01(48591DE3C19B)	-0.042	-1.026	0.249	-2.258	14.221	-5.920	-76.48	8.82	-23.85	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.157	WT901BLE68-01(48591DE3C19B)	-0.042	-1.020	0.233	-0.366	18.127	-6.653	-76.52	8.77	-24.08	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.157	WT901BLE68-01(48591DE3C19B)	-0.030	-1.020	0.233	-0.366	18.127	-6.653	-76.55	8.72	-24.34	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.157	WT901BLE68-01(48591DE3C19B)	-0.030	-1.011	0.226	1.099	21.240	-7.446	-76.58	8.68	-24.61	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.157	WT901BLE68-01(48591DE3C19B)	-0.020	-1.011	0.226	1.099	21.240	-7.446	-76.61	8.63	-24.90	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
2025-3-27 18:37:2.192	WT901BLE68-01(48591DE3C19B)	-0.020	-0.996	0.225	2.747	22.888	-8.484	-76.62	8.57	-25.19	-54.194	-60.172	85.848	0.77621	-0.59131	0.18616	-0.11441	31.0	13111	100
