time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:38:1.769	WT901BLE68-01(48591DE3C19B)	-0.288	-0.908	0.318	-0.183	0.061	-6.165	-70.33	15.10	-32.00	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.769	WT901BLE68-01(48591DE3C19B)	-0.288	-0.908	0.318	-0.183	0.061	-6.165	-70.35	15.05	-32.01	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.769	WT901BLE68-01(48591DE3C19B)	-0.288	-0.905	0.316	-0.183	-0.366	-5.188	-70.35	15.00	-32.01	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.769	WT901BLE68-01(48591DE3C19B)	-0.288	-0.905	0.316	-0.183	-0.366	-5.188	-70.36	14.96	-32.02	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.798	WT901BLE68-01(48591DE3C19B)	-0.288	-0.905	0.316	-0.488	-0.793	-4.211	-70.37	14.92	-32.02	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.799	WT901BLE68-01(48591DE3C19B)	-0.290	-0.905	0.316	-0.488	-0.793	-4.211	-70.38	14.89	-32.01	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.799	WT901BLE68-01(48591DE3C19B)	-0.290	-0.914	0.319	-0.854	-1.831	-3.174	-70.39	14.86	-32.00	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.799	WT901BLE68-01(48591DE3C19B)	-0.290	-0.914	0.319	-0.854	-1.831	-3.174	-70.39	14.83	-31.98	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.831	WT901BLE68-01(48591DE3C19B)	-0.290	-0.917	0.318	-0.793	-2.991	-2.319	-70.41	14.80	-31.96	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.832	WT901BLE68-01(48591DE3C19B)	-0.289	-0.917	0.318	-0.793	-2.991	-2.319	-70.41	14.79	-31.93	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.832	WT901BLE68-01(48591DE3C19B)	-0.289	-0.913	0.316	-0.916	-4.578	-1.648	-70.41	14.77	-31.88	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.832	WT901BLE68-01(48591DE3C19B)	-0.290	-0.913	0.316	-0.916	-4.578	-1.648	-70.41	14.74	-31.83	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.889	WT901BLE68-01(48591DE3C19B)	-0.290	-0.901	0.311	-1.404	-7.202	-1.099	-70.41	14.72	-31.76	-56.938	-18.326	83.790	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.889	WT901BLE68-01(48591DE3C19B)	-0.289	-0.901	0.311	-1.404	-7.202	-1.099	-70.41	14.70	-31.68	-57.330	-18.424	83.986	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
2025-3-27 18:38:1.889	WT901BLE68-01(48591DE3C19B)	-0.289	-0.902	0.305	-2.563	-10.498	-0.671	-70.42	14.67	-31.57	-57.330	-18.424	83.986	0.80063	-0.51788	0.26276	-0.14713	31.0	13111	100
