time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 20:26:4.406	WT901BLE68-01(48591DE3C19B)	-0.346	-0.907	0.313	8.362	17.456	-6.958	-72.73	20.43	-38.83	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.406	WT901BLE68-01(48591DE3C19B)	-0.357	-0.907	0.313	8.362	17.456	-6.958	-72.71	20.42	-39.01	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.406	WT901BLE68-01(48591DE3C19B)	-0.357	-0.901	0.310	9.827	17.578	-7.385	-72.69	20.40	-39.20	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.406	WT901BLE68-01(48591DE3C19B)	-0.362	-0.901	0.310	9.827	17.578	-7.385	-72.66	20.39	-39.40	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.473	WT901BLE68-01(48591DE3C19B)	-0.362	-0.896	0.308	10.071	15.259	-7.019	-72.62	20.37	-39.58	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.473	WT901BLE68-01(48591DE3C19B)	-0.364	-0.896	0.308	10.071	15.259	-7.019	-72.58	20.35	-39.74	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.473	WT901BLE68-01(48591DE3C19B)	-0.364	-0.899	0.300	9.644	10.986	-5.493	-72.53	20.32	-39.89	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.473	WT901BLE68-01(48591DE3C19B)	-0.360	-0.899	0.300	9.644	10.986	-5.493	-72.47	20.31	-40.00	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.493	WT901BLE68-01(48591DE3C19B)	-0.360	-0.910	0.288	8.728	6.287	-3.662	-72.41	20.29	-40.09	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.493	WT901BLE68-01(48591DE3C19B)	-0.351	-0.910	0.288	8.728	6.287	-3.662	-72.34	20.28	-40.15	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.493	WT901BLE68-01(48591DE3C19B)	-0.351	-0.916	0.277	8.118	2.747	-1.831	-72.27	20.27	-40.19	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
2025-3-27 20:26:4.493	WT901BLE68-01(48591DE3C19B)	-0.346	-0.916	0.277	8.118	2.747	-1.831	-72.21	20.26	-40.21	-71.638	-30.968	77.714	-0.78253	0.50336	-0.32803	0.16287	30.2	13111	100
