time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 20:29:13.585	WT901BLE68-01(48591DE3C19B)	-0.366	-0.954	0.179	-3.723	-13.062	10.620	-82.40	21.55	-10.02	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.585	WT901BLE68-01(48591DE3C19B)	-0.330	-0.954	0.179	-3.723	-13.062	10.620	-82.36	21.63	-10.09	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.585	WT901BLE68-01(48591DE3C19B)	-0.330	-0.945	0.184	-3.113	-13.733	12.390	-82.32	21.72	-10.14	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.585	WT901BLE68-01(48591DE3C19B)	-0.320	-0.945	0.184	-3.113	-13.733	12.390	-82.28	21.81	-10.20	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.618	WT901BLE68-01(48591DE3C19B)	-0.320	-0.955	0.185	-1.465	-9.155	12.634	-82.24	21.91	-10.31	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.618	WT901BLE68-01(48591DE3C19B)	-0.327	-0.955	0.185	-1.465	-9.155	12.634	-82.20	22.00	-10.41	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.618	WT901BLE68-01(48591DE3C19B)	-0.327	-0.955	0.184	1.709	-3.540	12.085	-82.15	22.10	-10.58	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.618	WT901BLE68-01(48591DE3C19B)	-0.310	-0.955	0.184	1.709	-3.540	12.085	-82.11	22.19	-10.75	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.675	WT901BLE68-01(48591DE3C19B)	-0.310	-0.941	0.179	4.578	2.197	11.230	-82.05	22.29	-10.99	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.676	WT901BLE68-01(48591DE3C19B)	-0.305	-0.941	0.179	4.578	2.197	11.230	-82.00	22.38	-11.22	-47.824	-50.960	33.222	-0.73779	0.64621	-0.15848	-0.11325	30.4	13111	100
2025-3-27 20:29:13.676	WT901BLE68-01(48591DE3C19B)	-0.305	-0.926	0.171	7.690	8.545	9.888	-81.95	22.47	-11.52	-47.824	-50.960	33.222	-0.74979	0.62457	-0.21198	-0.05194	30.4	13111	100
