time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 20:5:47.859	WT901BLE68-01(48591DE3C19B)	-0.316	-0.907	0.277	0.122	-2.075	6.897	-74.25	19.98	-104.02	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.859	WT901BLE68-01(48591DE3C19B)	-0.316	-0.901	0.286	0.671	-5.676	5.676	-74.21	20.02	-103.94	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.859	WT901BLE68-01(48591DE3C19B)	-0.301	-0.901	0.286	0.671	-5.676	5.676	-74.16	20.06	-103.85	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.860	WT901BLE68-01(48591DE3C19B)	-0.301	-0.896	0.283	-0.244	-3.845	5.310	-74.14	20.09	-103.78	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.892	WT901BLE68-01(48591DE3C19B)	-0.317	-0.896	0.283	-0.244	-3.845	5.310	-74.11	20.12	-103.71	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.893	WT901BLE68-01(48591DE3C19B)	-0.317	-0.900	0.277	0.000	0.305	4.211	-74.10	20.16	-103.69	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.893	WT901BLE68-01(48591DE3C19B)	-0.320	-0.900	0.277	0.000	0.305	4.211	-74.09	20.19	-103.67	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.893	WT901BLE68-01(48591DE3C19B)	-0.320	-0.896	0.278	-0.244	0.305	2.563	-74.08	20.21	-103.65	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.955	WT901BLE68-01(48591DE3C19B)	-0.322	-0.896	0.278	-0.244	0.305	2.563	-74.07	20.23	-103.63	-69.972	-38.416	0.294	0.55460	-0.26254	0.55478	-0.56177	24.7	13111	100
2025-3-27 20:5:47.955	WT901BLE68-01(48591DE3C19B)	-0.317	-0.898	0.283	0.000	0.061	0.854	-74.06	20.23	-103.61	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.955	WT901BLE68-01(48591DE3C19B)	-0.317	-0.893	0.293	0.549	-2.197	-1.160	-74.05	20.21	-103.59	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.955	WT901BLE68-01(48591DE3C19B)	-0.307	-0.893	0.293	0.549	-2.197	-1.160	-74.03	20.19	-103.56	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.981	WT901BLE68-01(48591DE3C19B)	-0.307	-0.887	0.294	0.916	-3.235	-2.380	-74.00	20.15	-103.52	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.981	WT901BLE68-01(48591DE3C19B)	-0.323	-0.887	0.294	0.916	-3.235	-2.380	-73.97	20.12	-103.49	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.981	WT901BLE68-01(48591DE3C19B)	-0.323	-0.883	0.285	0.061	-1.160	-2.319	-73.95	20.08	-103.46	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:47.981	WT901BLE68-01(48591DE3C19B)	-0.343	-0.883	0.285	0.061	-1.160	-2.319	-73.94	20.04	-103.44	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.10	WT901BLE68-01(48591DE3C19B)	-0.343	-0.890	0.279	-0.671	-0.610	-3.174	-73.93	20.01	-103.43	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.10	WT901BLE68-01(48591DE3C19B)	-0.345	-0.890	0.279	-0.671	-0.610	-3.174	-73.93	19.97	-103.43	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.10	WT901BLE68-01(48591DE3C19B)	-0.345	-0.897	0.278	-1.221	-1.038	-3.479	-73.93	19.93	-103.41	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.11	WT901BLE68-01(48591DE3C19B)	-0.349	-0.897	0.278	-1.221	-1.038	-3.479	-73.93	19.89	-103.40	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.71	WT901BLE68-01(48591DE3C19B)	-0.349	-0.897	0.281	-1.282	-1.648	-3.845	-73.94	19.85	-103.39	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.71	WT901BLE68-01(48591DE3C19B)	-0.350	-0.897	0.281	-1.282	-1.648	-3.845	-73.94	19.81	-103.38	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.71	WT901BLE68-01(48591DE3C19B)	-0.350	-0.896	0.286	-1.648	-2.563	-3.479	-73.94	19.76	-103.35	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.71	WT901BLE68-01(48591DE3C19B)	-0.343	-0.896	0.286	-1.648	-2.563	-3.479	-73.94	19.72	-103.33	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
2025-3-27 20:5:48.101	WT901BLE68-01(48591DE3C19B)	-0.343	-0.894	0.287	-1.343	-3.967	-3.296	-73.94	19.68	-103.29	-69.972	-38.416	0.294	0.56906	-0.25641	0.55261	-0.55222	24.7	13111	100
