time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 20:24:3.322	WT901BLE68-01(48591DE3C19B)	-0.371	-0.889	0.288	0.000	0.854	-2.136	-73.47	20.42	-99.05	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.371	-0.895	0.290	0.305	1.282	-1.465	-73.46	20.41	-99.12	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.370	-0.895	0.290	0.305	1.282	-1.465	-73.45	20.41	-99.21	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.370	-0.891	0.289	0.793	1.892	-0.793	-73.44	20.41	-99.28	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.371	-0.891	0.289	0.793	1.892	-0.793	-73.43	20.41	-99.37	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.371	-0.887	0.288	0.732	1.892	-0.305	-73.42	20.42	-99.44	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.372	-0.887	0.288	0.732	1.892	-0.305	-73.42	20.43	-99.53	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.323	WT901BLE68-01(48591DE3C19B)	-0.372	-0.886	0.287	0.549	1.282	-0.122	-73.41	20.44	-99.60	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.324	WT901BLE68-01(48591DE3C19B)	-0.371	-0.886	0.287	0.549	1.282	-0.122	-73.39	20.45	-99.67	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.324	WT901BLE68-01(48591DE3C19B)	-0.371	-0.892	0.289	0.244	0.305	-0.122	-73.38	20.46	-99.73	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.324	WT901BLE68-01(48591DE3C19B)	-0.368	-0.892	0.289	0.244	0.305	-0.122	-73.37	20.46	-99.79	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.324	WT901BLE68-01(48591DE3C19B)	-0.368	-0.896	0.292	0.488	-0.122	-0.183	-73.36	20.47	-99.85	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.413	WT901BLE68-01(48591DE3C19B)	-0.366	-0.896	0.292	0.488	-0.122	-0.183	-73.35	20.47	-99.90	-47.530	-11.172	-12.054	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.413	WT901BLE68-01(48591DE3C19B)	-0.366	-0.896	0.292	0.671	0.000	-0.305	-73.33	20.48	-99.96	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.413	WT901BLE68-01(48591DE3C19B)	-0.366	-0.896	0.292	0.671	0.000	-0.305	-73.32	20.48	-100.01	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.413	WT901BLE68-01(48591DE3C19B)	-0.366	-0.900	0.294	0.916	0.000	-0.183	-73.30	20.48	-100.07	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.442	WT901BLE68-01(48591DE3C19B)	-0.367	-0.900	0.294	0.916	0.000	-0.183	-73.28	20.48	-100.13	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.442	WT901BLE68-01(48591DE3C19B)	-0.367	-0.899	0.293	1.099	-0.305	0.183	-73.27	20.49	-100.18	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.442	WT901BLE68-01(48591DE3C19B)	-0.367	-0.899	0.293	1.099	-0.305	0.183	-73.25	20.49	-100.23	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.442	WT901BLE68-01(48591DE3C19B)	-0.367	-0.891	0.292	1.282	-0.977	0.793	-73.22	20.51	-100.28	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.504	WT901BLE68-01(48591DE3C19B)	-0.364	-0.891	0.292	1.282	-0.977	0.793	-73.20	20.52	-100.32	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.504	WT901BLE68-01(48591DE3C19B)	-0.364	-0.881	0.290	1.099	-2.136	1.465	-73.17	20.53	-100.35	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
2025-3-27 20:24:3.504	WT901BLE68-01(48591DE3C19B)	-0.360	-0.881	0.290	1.099	-2.136	1.465	-73.14	20.54	-100.38	-47.824	-10.878	-11.858	-0.59763	0.27637	-0.53912	0.52505	30.0	13111	100
