time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 15:21:8.296	WT901BLE68-01(48591DE3C19B)	-0.390	-0.900	0.218	-8.057	-8.118	-4.700	-76.92	25.03	-4.05	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.296	WT901BLE68-01(48591DE3C19B)	-0.195	-0.923	0.221	-9.399	-0.854	-3.662	-77.02	24.96	-4.16	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.296	WT901BLE68-01(48591DE3C19B)	-0.408	-0.461	0.110	-9.399	-0.854	-3.662	-77.12	24.90	-4.27	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.296	WT901BLE68-01(48591DE3C19B)	-0.408	-0.905	0.215	-7.080	0.732	-3.357	-77.21	24.85	-4.39	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.389	WT901BLE68-01(48591DE3C19B)	-0.416	-0.905	0.215	-7.080	0.732	-3.357	-77.29	24.79	-4.52	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.389	WT901BLE68-01(48591DE3C19B)	-0.416	-0.873	0.195	-7.874	-2.319	-4.272	-77.37	24.72	-4.60	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.389	WT901BLE68-01(48591DE3C19B)	-0.420	-0.873	0.195	-7.874	-2.319	-4.272	-77.44	24.66	-4.69	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.389	WT901BLE68-01(48591DE3C19B)	-0.420	-0.877	0.184	-9.033	-9.277	-6.775	-77.50	24.56	-4.70	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.390	WT901BLE68-01(48591DE3C19B)	-0.423	-0.877	0.184	-9.033	-9.277	-6.775	-77.55	24.46	-4.71	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
2025-3-27 15:21:8.390	WT901BLE68-01(48591DE3C19B)	-0.423	-0.879	0.203	-9.888	-20.081	-9.644	-77.57	24.31	-4.61	-58.408	-24.892	87.808	-0.76859	0.59921	-0.19559	-0.10873	31.4	13111	100
