time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 15:16:8.996	WT901BLE68-01(48591DE3C19B)	-0.186	-0.941	0.280	-0.122	-0.488	2.380	-74.15	11.11	-116.31	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.996	WT901BLE68-01(48591DE3C19B)	-0.187	-0.941	0.280	-0.122	-0.488	2.380	-74.14	11.13	-116.24	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.996	WT901BLE68-01(48591DE3C19B)	-0.187	-0.939	0.280	0.122	0.427	2.747	-74.14	11.16	-116.19	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.996	WT901BLE68-01(48591DE3C19B)	-0.189	-0.939	0.280	0.122	0.427	2.747	-74.13	11.18	-116.14	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.997	WT901BLE68-01(48591DE3C19B)	-0.189	-0.934	0.285	0.122	0.427	3.052	-74.13	11.22	-116.08	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.998	WT901BLE68-01(48591DE3C19B)	-0.189	-0.934	0.285	0.122	0.427	3.052	-74.12	11.24	-116.03	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.998	WT901BLE68-01(48591DE3C19B)	-0.189	-0.937	0.286	0.000	-0.183	3.235	-74.11	11.28	-115.97	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:8.998	WT901BLE68-01(48591DE3C19B)	-0.189	-0.937	0.286	0.000	-0.183	3.235	-74.11	11.30	-115.91	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.58	WT901BLE68-01(48591DE3C19B)	-0.189	-0.934	0.285	0.061	-1.099	3.174	-74.10	11.33	-115.84	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.58	WT901BLE68-01(48591DE3C19B)	-0.187	-0.934	0.285	0.061	-1.099	3.174	-74.09	11.36	-115.77	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.58	WT901BLE68-01(48591DE3C19B)	-0.187	-0.939	0.289	-0.244	-1.770	2.808	-74.09	11.38	-115.70	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.58	WT901BLE68-01(48591DE3C19B)	-0.182	-0.939	0.289	-0.244	-1.770	2.808	-74.08	11.40	-115.63	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.116	WT901BLE68-01(48591DE3C19B)	-0.182	-0.943	0.289	0.000	-1.770	2.563	-74.07	11.41	-115.57	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.116	WT901BLE68-01(48591DE3C19B)	-0.180	-0.943	0.289	0.000	-1.770	2.563	-74.06	11.43	-115.49	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.116	WT901BLE68-01(48591DE3C19B)	-0.182	-0.945	0.287	0.122	-1.465	2.380	-74.05	11.45	-115.43	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.116	WT901BLE68-01(48591DE3C19B)	-0.182	-0.949	0.288	0.244	-0.854	2.014	-74.04	11.46	-115.37	-47.922	-52.430	2.940	0.46210	-0.24939	0.55295	-0.64685	31.3	13111	100
2025-3-27 15:16:9.117	WT901BLE68-01(48591DE3C19B)	-0.189	-0.949	0.288	0.244	-0.854	2.014	-74.03	11.48	-115.31	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
2025-3-27 15:16:9.118	WT901BLE68-01(48591DE3C19B)	-0.189	-0.946	0.290	0.488	-1.404	1.587	-74.01	11.49	-115.25	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
2025-3-27 15:16:9.118	WT901BLE68-01(48591DE3C19B)	-0.188	-0.946	0.290	0.488	-1.404	1.587	-74.00	11.50	-115.19	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
2025-3-27 15:16:9.118	WT901BLE68-01(48591DE3C19B)	-0.188	-0.947	0.292	0.183	-2.991	1.404	-73.99	11.50	-115.13	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
2025-3-27 15:16:9.195	WT901BLE68-01(48591DE3C19B)	-0.181	-0.947	0.292	0.183	-2.991	1.404	-73.97	11.50	-115.05	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
2025-3-27 15:16:9.196	WT901BLE68-01(48591DE3C19B)	-0.181	-0.941	0.294	0.610	-3.235	1.465	-73.95	11.50	-114.97	-47.922	-52.430	2.940	0.47607	-0.25305	0.54871	-0.63885	31.3	13111	100
