time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 15:6:25.986	WT901BLE68-01(48591DE3C19B)	-0.271	-0.927	0.192	-1.648	-1.282	11.658	-77.99	18.73	-102.52	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.987	WT901BLE68-01(48591DE3C19B)	-0.271	-0.927	0.192	-1.648	-1.282	11.658	-77.99	18.83	-102.42	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.987	WT901BLE68-01(48591DE3C19B)	-0.271	-0.920	0.195	-2.136	-1.709	9.094	-78.00	18.90	-102.32	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.987	WT901BLE68-01(48591DE3C19B)	-0.271	-0.918	0.198	-2.563	-1.587	6.104	-78.01	18.95	-102.22	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.271	-0.918	0.198	-2.563	-1.587	6.104	-78.03	18.98	-102.13	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.271	-0.918	0.196	-2.869	-1.160	3.052	-78.05	19.01	-102.05	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.277	-0.918	0.196	-2.869	-1.160	3.052	-78.07	19.02	-101.98	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.277	-0.916	0.196	-3.296	-0.977	0.061	-78.09	19.02	-101.90	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.292	-0.916	0.196	-3.296	-0.977	0.061	-78.12	19.00	-101.83	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.292	-0.928	0.201	-3.845	-1.587	-2.380	-78.15	18.96	-101.77	-59.094	-40.572	6.860	-0.53156	0.29224	-0.56171	0.56250	31.3	13111	100
2025-3-27 15:6:25.988	WT901BLE68-01(48591DE3C19B)	-0.298	-0.928	0.201	-3.845	-1.587	-2.380	-78.18	18.92	-101.70	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:25.989	WT901BLE68-01(48591DE3C19B)	-0.298	-0.932	0.202	-3.479	-3.296	-4.028	-78.21	18.87	-101.63	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.48	WT901BLE68-01(48591DE3C19B)	-0.299	-0.932	0.202	-3.479	-3.296	-4.028	-78.23	18.81	-101.55	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.48	WT901BLE68-01(48591DE3C19B)	-0.299	-0.928	0.199	-3.906	-4.272	-4.761	-78.26	18.75	-101.46	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.48	WT901BLE68-01(48591DE3C19B)	-0.307	-0.928	0.199	-3.906	-4.272	-4.761	-78.28	18.68	-101.38	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.48	WT901BLE68-01(48591DE3C19B)	-0.307	-0.927	0.201	-4.272	-4.761	-5.066	-78.31	18.61	-101.29	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.49	WT901BLE68-01(48591DE3C19B)	-0.314	-0.927	0.201	-4.272	-4.761	-5.066	-78.34	18.54	-101.20	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.49	WT901BLE68-01(48591DE3C19B)	-0.314	-0.928	0.207	-5.066	-5.798	-5.127	-78.37	18.47	-101.10	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.49	WT901BLE68-01(48591DE3C19B)	-0.317	-0.928	0.207	-5.066	-5.798	-5.127	-78.40	18.40	-101.00	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.49	WT901BLE68-01(48591DE3C19B)	-0.317	-0.932	0.213	-5.249	-6.653	-5.005	-78.43	18.33	-100.90	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.285	WT901BLE68-01(48591DE3C19B)	-0.323	-0.932	0.213	-5.249	-6.653	-5.005	-78.46	18.26	-100.79	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.286	WT901BLE68-01(48591DE3C19B)	-0.323	-0.923	0.216	-5.310	-7.263	-5.310	-78.49	18.19	-100.68	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.286	WT901BLE68-01(48591DE3C19B)	-0.330	-0.923	0.216	-5.310	-7.263	-5.310	-78.51	18.13	-100.57	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.286	WT901BLE68-01(48591DE3C19B)	-0.330	-0.917	0.220	-5.737	-8.362	-5.981	-78.54	18.06	-100.46	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
2025-3-27 15:6:26.286	WT901BLE68-01(48591DE3C19B)	-0.333	-0.917	0.220	-5.737	-8.362	-5.981	-78.57	17.98	-100.34	-59.094	-40.572	6.860	-0.56369	0.29370	-0.56290	0.52823	31.3	13111	100
