time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 15:4:7.122	WT901BLE68-01(48591DE3C19B)	-0.308	-0.467	0.088	-2.136	0.977	-1.099	-81.15	18.67	-28.36	-68.012	-16.464	93.100	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.123	WT901BLE68-01(48591DE3C19B)	-0.308	-0.932	0.174	-1.770	1.770	-0.977	-81.17	18.65	-28.39	-68.012	-16.464	93.100	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.123	WT901BLE68-01(48591DE3C19B)	-0.314	-0.932	0.174	-1.770	1.770	-0.977	-81.18	18.64	-28.43	-68.012	-16.464	93.100	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.123	WT901BLE68-01(48591DE3C19B)	-0.314	-0.932	0.177	-1.526	1.587	-1.099	-81.19	18.63	-28.47	-68.012	-16.464	93.100	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.123	WT901BLE68-01(48591DE3C19B)	-0.313	-0.932	0.177	-1.526	1.587	-1.099	-81.19	18.62	-28.51	-68.012	-16.464	93.100	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.124	WT901BLE68-01(48591DE3C19B)	-0.313	-0.925	0.176	-1.465	0.549	-1.282	-81.21	18.61	-28.55	-68.698	-16.464	92.904	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.124	WT901BLE68-01(48591DE3C19B)	-0.309	-0.925	0.176	-1.465	0.549	-1.282	-81.21	18.59	-28.58	-68.698	-16.464	92.904	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.124	WT901BLE68-01(48591DE3C19B)	-0.309	-0.924	0.175	-1.892	-0.122	-1.404	-81.22	18.58	-28.60	-68.698	-16.464	92.904	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.152	WT901BLE68-01(48591DE3C19B)	-0.308	-0.924	0.175	-1.892	-0.122	-1.404	-81.22	18.56	-28.62	-68.698	-16.464	92.904	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
2025-3-27 15:4:7.152	WT901BLE68-01(48591DE3C19B)	-0.308	-0.924	0.175	-2.319	0.122	-1.587	-81.23	18.54	-28.64	-68.698	-16.464	92.904	0.75339	-0.59241	0.27429	-0.07828	31.2	13111	100
