time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 17:51:0.18	WT901BLE68-01(48591DE3C19B)	-0.285	-0.903	0.253	-1.587	-8.179	12.329	-75.39	16.66	-173.63	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.18	WT901BLE68-01(48591DE3C19B)	-0.285	-0.907	0.253	-1.892	-8.423	12.817	-75.37	16.77	-173.28	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.18	WT901BLE68-01(48591DE3C19B)	-0.280	-0.907	0.253	-1.892	-8.423	12.817	-75.35	16.88	-172.93	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.18	WT901BLE68-01(48591DE3C19B)	-0.280	-0.925	0.257	-2.197	-8.179	13.245	-75.33	16.98	-172.58	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.48	WT901BLE68-01(48591DE3C19B)	-0.274	-0.925	0.257	-2.197	-8.179	13.245	-75.32	17.09	-172.24	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.48	WT901BLE68-01(48591DE3C19B)	-0.274	-0.939	0.261	-2.075	-7.141	13.550	-75.30	17.21	-171.90	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.48	WT901BLE68-01(48591DE3C19B)	-0.271	-0.939	0.261	-2.075	-7.141	13.550	-75.28	17.32	-171.56	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.48	WT901BLE68-01(48591DE3C19B)	-0.271	-0.939	0.259	-1.892	-5.371	13.672	-75.27	17.44	-171.24	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.79	WT901BLE68-01(48591DE3C19B)	-0.265	-0.939	0.259	-1.892	-5.371	13.672	-75.25	17.56	-170.93	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.79	WT901BLE68-01(48591DE3C19B)	-0.265	-0.938	0.257	-1.831	-3.723	13.611	-75.24	17.67	-170.62	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.79	WT901BLE68-01(48591DE3C19B)	-0.259	-0.938	0.257	-1.831	-3.723	13.611	-75.23	17.79	-170.33	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.79	WT901BLE68-01(48591DE3C19B)	-0.259	-0.946	0.260	-2.258	-2.136	13.184	-75.23	17.90	-170.04	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.169	WT901BLE68-01(48591DE3C19B)	-0.257	-0.946	0.260	-2.258	-2.136	13.184	-75.22	18.01	-169.76	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.169	WT901BLE68-01(48591DE3C19B)	-0.257	-0.945	0.265	-1.526	-0.610	12.512	-75.22	18.12	-169.49	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.169	WT901BLE68-01(48591DE3C19B)	-0.255	-0.945	0.265	-1.526	-0.610	12.512	-75.21	18.23	-169.22	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.169	WT901BLE68-01(48591DE3C19B)	-0.255	-0.923	0.265	-1.221	0.061	11.780	-75.21	18.33	-168.96	-37.338	-50.862	-7.350	0.08643	0.10803	0.60706	-0.78247	30.5	13111	100
2025-3-27 17:51:0.170	WT901BLE68-01(48591DE3C19B)	-0.242	-0.923	0.265	-1.221	0.061	11.780	-75.20	18.43	-168.71	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.170	WT901BLE68-01(48591DE3C19B)	-0.242	-0.908	0.260	-1.465	0.916	10.498	-75.20	18.52	-168.46	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.170	WT901BLE68-01(48591DE3C19B)	-0.239	-0.908	0.260	-1.465	0.916	10.498	-75.19	18.61	-168.22	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.170	WT901BLE68-01(48591DE3C19B)	-0.239	-0.904	0.255	-1.526	2.380	8.484	-75.20	18.68	-168.00	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.198	WT901BLE68-01(48591DE3C19B)	-0.240	-0.904	0.255	-1.526	2.380	8.484	-75.20	18.75	-167.78	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.199	WT901BLE68-01(48591DE3C19B)	-0.240	-0.904	0.254	-1.038	2.991	5.737	-75.20	18.79	-167.57	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.199	WT901BLE68-01(48591DE3C19B)	-0.236	-0.904	0.254	-1.038	2.991	5.737	-75.21	18.84	-167.37	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.199	WT901BLE68-01(48591DE3C19B)	-0.236	-0.898	0.256	-0.793	2.686	2.747	-75.21	18.85	-167.17	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.258	WT901BLE68-01(48591DE3C19B)	-0.236	-0.898	0.256	-0.793	2.686	2.747	-75.21	18.86	-166.96	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.258	WT901BLE68-01(48591DE3C19B)	-0.236	-0.899	0.254	-0.244	2.502	-0.244	-75.20	18.85	-166.77	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.258	WT901BLE68-01(48591DE3C19B)	-0.239	-0.899	0.254	-0.244	2.502	-0.244	-75.20	18.83	-166.58	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.258	WT901BLE68-01(48591DE3C19B)	-0.233	-0.887	0.249	0.183	2.258	-3.296	-75.20	18.78	-166.40	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.288	WT901BLE68-01(48591DE3C19B)	-0.233	-0.879	0.243	0.122	1.587	-6.714	-75.19	18.72	-166.21	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.288	WT901BLE68-01(48591DE3C19B)	-0.235	-0.879	0.243	0.122	1.587	-6.714	-75.19	18.63	-166.03	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.288	WT901BLE68-01(48591DE3C19B)	-0.235	-0.879	0.243	0.061	0.916	-9.949	-75.18	18.53	-165.85	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.289	WT901BLE68-01(48591DE3C19B)	-0.248	-0.879	0.243	0.061	0.916	-9.949	-75.18	18.42	-165.67	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.350	WT901BLE68-01(48591DE3C19B)	-0.248	-0.881	0.250	0.366	-0.671	-13.000	-75.18	18.29	-165.49	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.350	WT901BLE68-01(48591DE3C19B)	-0.253	-0.881	0.250	0.366	-0.671	-13.000	-75.17	18.14	-165.31	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.350	WT901BLE68-01(48591DE3C19B)	-0.126	-0.875	0.252	0.793	-3.296	-15.320	-75.16	17.98	-165.12	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.350	WT901BLE68-01(48591DE3C19B)	-0.249	-0.438	0.126	0.793	-3.296	-15.320	-75.15	17.81	-164.92	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.380	WT901BLE68-01(48591DE3C19B)	-0.249	-0.882	0.248	1.038	-4.517	-17.273	-75.13	17.63	-164.72	-37.338	-50.862	-7.350	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.380	WT901BLE68-01(48591DE3C19B)	-0.251	-0.882	0.248	1.038	-4.517	-17.273	-75.11	17.44	-164.51	-38.808	-51.254	-8.036	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.380	WT901BLE68-01(48591DE3C19B)	-0.251	-0.895	0.243	1.648	-4.395	-18.982	-75.09	17.24	-164.32	-38.808	-51.254	-8.036	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.380	WT901BLE68-01(48591DE3C19B)	-0.257	-0.895	0.243	1.648	-4.395	-18.982	-75.06	17.03	-164.12	-38.808	-51.254	-8.036	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
2025-3-27 17:51:0.439	WT901BLE68-01(48591DE3C19B)	-0.257	-0.908	0.244	2.197	-3.601	-21.057	-75.04	16.82	-163.93	-38.808	-51.254	-8.036	0.17520	0.06668	0.61185	-0.76837	30.5	13111	100
