time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 17:41:37.598	WT901BLE68-01(48591DE3C19B)	-0.303	-0.928	0.247	4.272	13.306	-1.770	-75.53	18.31	-33.65	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.598	WT901BLE68-01(48591DE3C19B)	-0.303	-0.925	0.247	4.089	12.756	-1.953	-75.53	18.33	-33.80	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.598	WT901BLE68-01(48591DE3C19B)	-0.296	-0.925	0.247	4.089	12.756	-1.953	-75.53	18.33	-33.96	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.598	WT901BLE68-01(48591DE3C19B)	-0.296	-0.924	0.250	3.784	12.634	-1.892	-75.53	18.34	-34.12	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.627	WT901BLE68-01(48591DE3C19B)	-0.291	-0.924	0.250	3.784	12.634	-1.892	-75.53	18.35	-34.28	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.627	WT901BLE68-01(48591DE3C19B)	-0.291	-0.919	0.251	3.845	13.916	-1.709	-75.53	18.36	-34.45	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.627	WT901BLE68-01(48591DE3C19B)	-0.291	-0.919	0.251	3.845	13.916	-1.709	-75.54	18.37	-34.61	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.627	WT901BLE68-01(48591DE3C19B)	-0.291	-0.909	0.247	3.906	15.259	-1.587	-75.55	18.39	-34.79	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.686	WT901BLE68-01(48591DE3C19B)	-0.293	-0.909	0.247	3.906	15.259	-1.587	-75.55	18.40	-34.97	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.686	WT901BLE68-01(48591DE3C19B)	-0.293	-0.901	0.247	3.601	15.503	-1.587	-75.56	18.42	-35.15	-61.152	-8.036	71.246	0.77621	-0.55710	0.27444	-0.10822	29.9	13111	100
2025-3-27 17:41:37.686	WT901BLE68-01(48591DE3C19B)	-0.300	-0.901	0.247	3.601	15.503	-1.587	-75.57	18.44	-35.33	-61.152	-8.036	71.246	0.77301	-0.53784	0.30420	-0.14319	29.9	13111	100
2025-3-27 17:41:37.686	WT901BLE68-01(48591DE3C19B)	-0.300	-0.894	0.246	3.113	14.404	-2.014	-75.59	18.45	-35.50	-61.152	-8.036	71.246	0.77301	-0.53784	0.30420	-0.14319	29.9	13111	100
2025-3-27 17:41:37.715	WT901BLE68-01(48591DE3C19B)	-0.302	-0.894	0.246	3.113	14.404	-2.014	-75.60	18.46	-35.67	-61.152	-8.036	71.246	0.77301	-0.53784	0.30420	-0.14319	29.9	13111	100
