time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 17:17:15.822	WT901BLE68-01(48591DE3C19B)	-0.273	-0.933	0.258	-0.916	-0.671	4.517	-74.36	15.70	-122.94	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.822	WT901BLE68-01(48591DE3C19B)	-0.269	-0.933	0.258	-0.916	-0.671	4.517	-74.36	15.74	-122.90	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.822	WT901BLE68-01(48591DE3C19B)	-0.269	-0.934	0.261	-0.549	-0.854	4.333	-74.36	15.79	-122.85	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.822	WT901BLE68-01(48591DE3C19B)	-0.261	-0.934	0.261	-0.549	-0.854	4.333	-74.36	15.83	-122.81	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.852	WT901BLE68-01(48591DE3C19B)	-0.261	-0.930	0.259	-0.183	-0.977	4.211	-74.36	15.86	-122.76	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.852	WT901BLE68-01(48591DE3C19B)	-0.254	-0.930	0.259	-0.183	-0.977	4.211	-74.36	15.90	-122.71	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.852	WT901BLE68-01(48591DE3C19B)	-0.254	-0.924	0.260	0.244	-1.099	3.845	-74.35	15.94	-122.66	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.852	WT901BLE68-01(48591DE3C19B)	-0.248	-0.924	0.260	0.244	-1.099	3.845	-74.34	15.97	-122.61	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.912	WT901BLE68-01(48591DE3C19B)	-0.248	-0.919	0.267	0.244	-0.244	3.296	-74.33	16.00	-122.57	-41.258	-51.352	-0.294	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.912	WT901BLE68-01(48591DE3C19B)	-0.261	-0.919	0.267	0.244	-0.244	3.296	-74.33	16.03	-122.53	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.912	WT901BLE68-01(48591DE3C19B)	-0.261	-0.920	0.261	-0.671	1.282	4.028	-74.33	16.06	-122.50	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.912	WT901BLE68-01(48591DE3C19B)	-0.281	-0.920	0.261	-0.671	1.282	4.028	-74.33	16.10	-122.48	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.941	WT901BLE68-01(48591DE3C19B)	-0.281	-0.930	0.253	-1.099	2.075	3.601	-74.34	16.13	-122.45	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.942	WT901BLE68-01(48591DE3C19B)	-0.285	-0.930	0.253	-1.099	2.075	3.601	-74.36	16.17	-122.44	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.942	WT901BLE68-01(48591DE3C19B)	-0.285	-0.937	0.252	-1.038	0.061	2.686	-74.37	16.19	-122.40	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.942	WT901BLE68-01(48591DE3C19B)	-0.271	-0.937	0.252	-1.038	0.061	2.686	-74.38	16.22	-122.38	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.972	WT901BLE68-01(48591DE3C19B)	-0.271	-0.933	0.255	-0.916	-1.831	2.869	-74.38	16.24	-122.32	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.972	WT901BLE68-01(48591DE3C19B)	-0.262	-0.933	0.255	-0.916	-1.831	2.869	-74.38	16.25	-122.27	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.972	WT901BLE68-01(48591DE3C19B)	-0.262	-0.934	0.256	-1.038	-2.197	2.625	-74.38	16.27	-122.22	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
2025-3-27 17:17:15.972	WT901BLE68-01(48591DE3C19B)	-0.245	-0.934	0.256	-1.038	-2.197	2.625	-74.39	16.29	-122.16	-41.748	-51.058	-0.784	0.44559	-0.19092	0.57697	-0.65726	25.9	13111	100
