time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:6:35.882	WT901BLE68-01(48591DE3C19B)	-0.184	-0.929	0.334	-3.784	-7.385	1.892	-69.86	9.77	-10.72	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.883	WT901BLE68-01(48591DE3C19B)	-0.168	-0.929	0.334	-3.784	-7.385	1.892	-69.88	9.77	-10.61	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.883	WT901BLE68-01(48591DE3C19B)	-0.168	-0.926	0.336	-3.540	-9.705	1.221	-69.91	9.76	-10.50	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.883	WT901BLE68-01(48591DE3C19B)	-0.169	-0.926	0.336	-3.540	-9.705	1.221	-69.93	9.73	-10.39	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.884	WT901BLE68-01(48591DE3C19B)	-0.169	-0.918	0.335	-3.967	-9.827	0.000	-69.95	9.71	-10.27	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.884	WT901BLE68-01(48591DE3C19B)	-0.162	-0.918	0.335	-3.967	-9.827	0.000	-69.97	9.68	-10.16	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.884	WT901BLE68-01(48591DE3C19B)	-0.162	-0.924	0.333	-4.089	-9.583	-1.465	-69.99	9.64	-10.05	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.884	WT901BLE68-01(48591DE3C19B)	-0.162	-0.924	0.333	-4.089	-9.583	-1.465	-70.02	9.60	-9.95	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.944	WT901BLE68-01(48591DE3C19B)	-0.162	-0.930	0.332	-3.784	-8.057	-2.625	-70.05	9.55	-9.85	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.944	WT901BLE68-01(48591DE3C19B)	-0.175	-0.930	0.332	-3.784	-8.057	-2.625	-70.08	9.50	-9.77	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.944	WT901BLE68-01(48591DE3C19B)	-0.175	-0.937	0.333	-3.662	-7.751	-3.235	-70.10	9.45	-9.69	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.944	WT901BLE68-01(48591DE3C19B)	-0.181	-0.937	0.333	-3.662	-7.751	-3.235	-70.13	9.39	-9.61	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.945	WT901BLE68-01(48591DE3C19B)	-0.181	-0.933	0.328	-4.456	-9.033	-3.723	-70.16	9.34	-9.53	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.945	WT901BLE68-01(48591DE3C19B)	-0.183	-0.933	0.328	-4.456	-9.033	-3.723	-70.19	9.28	-9.44	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.945	WT901BLE68-01(48591DE3C19B)	-0.183	-0.946	0.321	-6.226	-10.986	-4.028	-70.23	9.21	-9.34	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:35.945	WT901BLE68-01(48591DE3C19B)	-0.188	-0.946	0.321	-6.226	-10.986	-4.028	-70.28	9.14	-9.24	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:36.3	WT901BLE68-01(48591DE3C19B)	-0.188	-0.969	0.320	-7.996	-14.343	-4.211	-70.33	9.06	-9.12	-13.622	-34.790	51.646	0.81802	-0.56009	0.12546	-0.03607	31.1	13111	100
2025-3-27 18:6:36.3	WT901BLE68-01(48591DE3C19B)	-0.193	-0.969	0.320	-7.996	-14.343	-4.211	-70.39	8.98	-8.99	-13.622	-34.790	51.646	0.81549	-0.56815	0.10822	-0.01849	31.1	13111	100
2025-3-27 18:6:36.3	WT901BLE68-01(48591DE3C19B)	-0.193	-0.974	0.328	-9.277	-18.921	-4.700	-70.46	8.89	-8.83	-13.622	-34.790	51.646	0.81549	-0.56815	0.10822	-0.01849	31.1	13111	100
2025-3-27 18:6:36.3	WT901BLE68-01(48591DE3C19B)	-0.201	-0.974	0.328	-9.277	-18.921	-4.700	-70.53	8.79	-8.66	-13.622	-34.790	51.646	0.81549	-0.56815	0.10822	-0.01849	31.1	13111	100
2025-3-27 18:6:36.34	WT901BLE68-01(48591DE3C19B)	-0.201	-0.951	0.333	-11.169	-24.902	-5.188	-70.60	8.68	-8.45	-13.622	-34.790	51.646	0.81549	-0.56815	0.10822	-0.01849	31.1	13111	100
