time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:0:34.2	WT901BLE68-01(48591DE3C19B)	-0.307	-0.887	0.318	0.244	-0.061	-0.977	-69.75	17.85	-23.38	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.2	WT901BLE68-01(48591DE3C19B)	-0.307	-0.893	0.319	0.061	0.244	-0.977	-69.75	17.85	-23.38	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.3	WT901BLE68-01(48591DE3C19B)	-0.311	-0.893	0.319	0.061	0.244	-0.977	-69.76	17.84	-23.37	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.3	WT901BLE68-01(48591DE3C19B)	-0.311	-0.896	0.319	0.244	0.244	-0.977	-69.76	17.83	-23.37	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.30	WT901BLE68-01(48591DE3C19B)	-0.311	-0.896	0.319	0.244	0.244	-0.977	-69.76	17.83	-23.37	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.30	WT901BLE68-01(48591DE3C19B)	-0.311	-0.895	0.318	0.183	-0.244	-1.099	-69.76	17.81	-23.36	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.30	WT901BLE68-01(48591DE3C19B)	-0.307	-0.895	0.318	0.183	-0.244	-1.099	-69.76	17.81	-23.35	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.31	WT901BLE68-01(48591DE3C19B)	-0.307	-0.895	0.318	0.183	-0.488	-1.038	-69.77	17.80	-23.34	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.91	WT901BLE68-01(48591DE3C19B)	-0.305	-0.895	0.318	0.183	-0.488	-1.038	-69.77	17.79	-23.33	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.91	WT901BLE68-01(48591DE3C19B)	-0.305	-0.892	0.319	0.061	-0.488	-1.038	-69.77	17.78	-23.32	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.91	WT901BLE68-01(48591DE3C19B)	-0.305	-0.892	0.319	0.061	-0.488	-1.038	-69.77	17.76	-23.31	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.91	WT901BLE68-01(48591DE3C19B)	-0.305	-0.892	0.319	0.000	-0.305	-1.099	-69.77	17.76	-23.30	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.211	WT901BLE68-01(48591DE3C19B)	-0.308	-0.892	0.319	0.000	-0.305	-1.099	-69.78	17.75	-23.29	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.211	WT901BLE68-01(48591DE3C19B)	-0.308	-0.893	0.318	0.000	-0.488	-1.099	-69.78	17.74	-23.28	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.211	WT901BLE68-01(48591DE3C19B)	-0.308	-0.893	0.318	0.000	-0.488	-1.099	-69.79	17.73	-23.27	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.211	WT901BLE68-01(48591DE3C19B)	-0.308	-0.891	0.318	-0.061	-1.282	-1.282	-69.79	17.71	-23.25	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.308	-0.891	0.318	-0.061	-1.282	-1.282	-69.79	17.70	-23.23	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.308	-0.895	0.320	-0.061	-1.953	-1.404	-69.79	17.68	-23.21	-54.978	-30.282	98.392	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.304	-0.895	0.320	-0.061	-1.953	-1.404	-69.79	17.66	-23.19	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.304	-0.898	0.321	-0.122	-1.770	-1.648	-69.79	17.64	-23.16	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.304	-0.898	0.321	-0.122	-1.770	-1.648	-69.79	17.62	-23.14	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.304	-0.900	0.318	0.061	-1.160	-1.770	-69.79	17.60	-23.13	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.305	-0.900	0.318	0.061	-1.160	-1.770	-69.79	17.58	-23.12	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.213	WT901BLE68-01(48591DE3C19B)	-0.305	-0.898	0.318	0.183	-1.099	-1.770	-69.79	17.57	-23.10	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.241	WT901BLE68-01(48591DE3C19B)	-0.307	-0.898	0.318	0.183	-1.099	-1.770	-69.79	17.55	-23.09	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.241	WT901BLE68-01(48591DE3C19B)	-0.307	-0.895	0.313	0.122	-1.221	-1.526	-69.79	17.53	-23.07	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.242	WT901BLE68-01(48591DE3C19B)	-0.309	-0.895	0.313	0.122	-1.221	-1.526	-69.79	17.51	-23.06	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.242	WT901BLE68-01(48591DE3C19B)	-0.309	-0.888	0.310	-0.183	-2.441	-1.160	-69.79	17.50	-23.03	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.331	WT901BLE68-01(48591DE3C19B)	-0.309	-0.888	0.310	-0.183	-2.441	-1.160	-69.79	17.48	-23.00	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.331	WT901BLE68-01(48591DE3C19B)	-0.309	-0.886	0.312	-1.038	-4.211	-1.099	-69.80	17.46	-22.96	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.331	WT901BLE68-01(48591DE3C19B)	-0.306	-0.886	0.312	-1.038	-4.211	-1.099	-69.80	17.44	-22.91	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.331	WT901BLE68-01(48591DE3C19B)	-0.306	-0.893	0.313	-1.648	-5.737	-1.404	-69.81	17.41	-22.85	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.332	WT901BLE68-01(48591DE3C19B)	-0.302	-0.893	0.313	-1.648	-5.737	-1.404	-69.81	17.37	-22.79	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.332	WT901BLE68-01(48591DE3C19B)	-0.302	-0.898	0.314	-2.014	-6.470	-1.892	-69.82	17.34	-22.73	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.332	WT901BLE68-01(48591DE3C19B)	-0.299	-0.898	0.314	-2.014	-6.470	-1.892	-69.82	17.30	-22.66	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.332	WT901BLE68-01(48591DE3C19B)	-0.299	-0.911	0.318	-2.197	-6.226	-2.441	-69.83	17.27	-22.60	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.420	WT901BLE68-01(48591DE3C19B)	-0.301	-0.911	0.318	-2.197	-6.226	-2.441	-69.85	17.22	-22.54	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.421	WT901BLE68-01(48591DE3C19B)	-0.301	-0.918	0.322	-2.075	-5.615	-2.563	-69.86	17.18	-22.48	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
2025-3-27 18:0:34.421	WT901BLE68-01(48591DE3C19B)	-0.302	-0.918	0.322	-2.075	-5.615	-2.563	-69.87	17.14	-22.43	-54.880	-30.184	98.490	-0.81155	0.52719	-0.23947	0.07742	30.9	13111	100
