time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-27 18:3:55.779	WT901BLE68-01(48591DE3C19B)	-0.191	-0.942	0.293	2.014	4.333	-1.221	-73.30	12.16	-50.21	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.779	WT901BLE68-01(48591DE3C19B)	-0.191	-0.931	0.294	1.892	5.005	-1.221	-73.28	12.16	-50.38	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.779	WT901BLE68-01(48591DE3C19B)	-0.186	-0.931	0.294	1.892	5.005	-1.221	-73.27	12.16	-50.56	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.779	WT901BLE68-01(48591DE3C19B)	-0.186	-0.928	0.296	2.136	7.324	-0.916	-73.26	12.16	-50.75	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.780	WT901BLE68-01(48591DE3C19B)	-0.187	-0.928	0.296	2.136	7.324	-0.916	-73.26	12.17	-50.94	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.780	WT901BLE68-01(48591DE3C19B)	-0.187	-0.926	0.297	2.625	9.888	-0.549	-73.25	12.18	-51.14	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.780	WT901BLE68-01(48591DE3C19B)	-0.188	-0.926	0.297	2.625	9.888	-0.549	-73.24	12.19	-51.36	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.780	WT901BLE68-01(48591DE3C19B)	-0.188	-0.925	0.296	2.869	11.841	-0.977	-73.23	12.21	-51.58	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.836	WT901BLE68-01(48591DE3C19B)	-0.186	-0.925	0.296	2.869	11.841	-0.977	-73.22	12.23	-51.82	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.836	WT901BLE68-01(48591DE3C19B)	-0.186	-0.936	0.294	3.174	12.756	-2.075	-73.22	12.24	-52.06	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.836	WT901BLE68-01(48591DE3C19B)	-0.189	-0.936	0.294	3.174	12.756	-2.075	-73.21	12.26	-52.30	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.836	WT901BLE68-01(48591DE3C19B)	-0.189	-0.942	0.292	3.784	12.939	-3.235	-73.20	12.26	-52.55	-90.454	-21.364	37.240	-0.75885	0.51489	-0.31009	0.25052	31.1	13111	100
2025-3-27 18:3:55.866	WT901BLE68-01(48591DE3C19B)	-0.188	-0.942	0.292	3.784	12.939	-3.235	-73.19	12.26	-52.79	-90.454	-21.364	37.240	-0.74329	0.49280	-0.34033	0.29785	31.1	13111	100
2025-3-27 18:3:55.866	WT901BLE68-01(48591DE3C19B)	-0.188	-0.943	0.288	3.662	12.146	-4.211	-73.18	12.25	-53.04	-90.454	-21.364	37.240	-0.74329	0.49280	-0.34033	0.29785	31.1	13111	100
2025-3-27 18:3:55.866	WT901BLE68-01(48591DE3C19B)	-0.181	-0.943	0.288	3.662	12.146	-4.211	-73.17	12.24	-53.28	-90.454	-21.364	37.240	-0.74329	0.49280	-0.34033	0.29785	31.1	13111	100
