time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-2-20 15:41:36.511	WT901BLE68-00(D4622C7A0848)	0.095	-0.942	0.254	1.465	-0.244	-0.732	-74.10	-5.59	165.93	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.511	WT901BLE68-00(D4622C7A0848)	0.097	-0.942	0.254	1.465	-0.244	-0.732	-74.09	-5.60	165.93	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.511	WT901BLE68-00(D4622C7A0848)	0.097	-0.942	0.254	0.977	-0.610	-0.916	-74.09	-5.61	165.94	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.511	WT901BLE68-00(D4622C7A0848)	0.099	-0.942	0.254	0.977	-0.610	-0.916	-74.08	-5.62	165.94	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.541	WT901BLE68-00(D4622C7A0848)	0.099	-0.952	0.252	0.610	-0.183	-1.160	-74.08	-5.64	165.94	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.541	WT901BLE68-00(D4622C7A0848)	0.100	-0.952	0.252	0.610	-0.183	-1.160	-74.08	-5.65	165.94	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.541	WT901BLE68-00(D4622C7A0848)	0.100	-0.962	0.251	0.244	1.343	-1.404	-74.09	-5.66	165.93	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.541	WT901BLE68-00(D4622C7A0848)	0.090	-0.962	0.251	0.244	1.343	-1.404	-74.09	-5.67	165.91	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.603	WT901BLE68-00(D4622C7A0848)	0.090	-0.971	0.256	0.183	1.709	-1.648	-74.09	-5.68	165.89	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.603	WT901BLE68-00(D4622C7A0848)	0.083	-0.971	0.256	0.183	1.709	-1.648	-74.09	-5.69	165.87	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.603	WT901BLE68-00(D4622C7A0848)	0.083	-0.969	0.258	0.366	0.549	-1.526	-74.10	-5.70	165.87	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.603	WT901BLE68-00(D4622C7A0848)	0.078	-0.969	0.258	0.366	0.549	-1.526	-74.10	-5.71	165.86	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.631	WT901BLE68-00(D4622C7A0848)	0.078	-0.963	0.255	0.183	-1.282	-1.221	-74.10	-5.73	165.87	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.631	WT901BLE68-00(D4622C7A0848)	0.085	-0.963	0.255	0.183	-1.282	-1.221	-74.11	-5.74	165.88	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.631	WT901BLE68-00(D4622C7A0848)	0.085	-0.962	0.251	0.122	-3.113	-0.854	-74.12	-5.76	165.91	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.631	WT901BLE68-00(D4622C7A0848)	0.095	-0.962	0.251	0.122	-3.113	-0.854	-74.12	-5.77	165.94	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.691	WT901BLE68-00(D4622C7A0848)	0.095	-0.962	0.252	0.000	-3.174	-0.610	-74.14	-5.78	165.98	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.691	WT901BLE68-00(D4622C7A0848)	0.100	-0.962	0.252	0.000	-3.174	-0.610	-74.15	-5.80	166.00	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.691	WT901BLE68-00(D4622C7A0848)	0.100	-0.963	0.259	0.000	-1.526	-0.549	-74.15	-5.80	166.02	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
2025-2-20 15:41:36.691	WT901BLE68-00(D4622C7A0848)	0.098	-0.963	0.259	0.000	-1.526	-0.549	-74.16	-5.81	166.04	2.450	0.490	-11.466	-0.12592	0.03613	0.60086	-0.78848	32.5	13111	100
